Mode,OBJECTID,STOP_ID,STOP_NAME,LATITUDE,LONGITUDE,TICKETZONE,ROUTES_USING_STOP,SHAPE,SE_ANNO_CAD_DATA
TRAM,701,18972,69-Sackville St/Burke Rd (Kew),-37.8141,145.0599,1,72,POINT (-37.81413198 145.05987492),
TRAM,702,18973,36-St Kilda Primary School/Brighton Rd (Balaclava),-37.8701,144.9884,1,67,POINT (-37.87005897 144.98841492),
TRAM,703,18974,37-Chapel St/Brighton Rd (Balaclava),-37.8718,144.9895,1,67,POINT (-37.87177104 144.98949384),
TRAM,704,18975,38-Brunning St/Brighton Rd (Balaclava),-37.8728,144.9901,1,67,POINT (-37.87280001 144.99012492),
TRAM,705,18976,39-Glen Eira Rd/Brighton Rd (Balaclava),-37.8766,144.9925,1,67,POINT (-37.87663599 144.99254484),
TRAM,706,18977,40-Scott St/Brighton Rd (Balaclava),-37.8789,144.994,1,67,POINT (-37.87888599 144.99397296),
TRAM,707,18978,41-Coleridge St/Brighton Rd (Balaclava),-37.8808,144.9952,1,67,POINT (-37.88079804 144.99516096),
TRAM,708,18979,42-Hotham St/Brighton Rd (Balaclava),-37.883,144.9965,1,67,POINT (-37.88295696 144.99650088),
TRAM,709,18980,43-Brighton Rd/Glenhuntly Rd (Elsternwick),-37.8838,144.9978,1,67,POINT (-37.88379999 144.99784188),
TRAM,710,18981,44-Elsternwick Railway Station/Glenhuntly Rd (Elsternwick),-37.8842,145.0004,1,67,POINT (-37.88415 145.00037988),
TRAM,711,18982,45-Elsternwick Shopping Centre/Glenhuntly Rd (Elsternwick),-37.8846,145.0038,1,67,POINT (-37.88461296 145.00381212),
TRAM,712,18983,46-Orrong Rd/Glenhuntly Rd (Elsternwick),-37.8849,145.0057,1,67,POINT (-37.88486199 145.005705),
TRAM,713,18984,47-Shoobra Rd/Glenhuntly Rd (Elsternwick),-37.8853,145.0091,1,67,POINT (-37.88527104 145.00912716),
TRAM,714,18985,48-Parkside St/Glenhuntly Rd (Elsternwick),-37.8856,145.0123,1,67,POINT (-37.88564904 145.01226708),
TRAM,715,18986,49-Kooyong Rd/Glenhuntly Rd (Elsternwick),-37.886,145.0149,1,67,POINT (-37.88596296 145.01487384),
TRAM,716,18987,50-Royal Pde/Glenhuntly Rd (Caulfield),-37.8864,145.0183,1,67,POINT (-37.886391 145.01832984),
TRAM,717,19000,67-Rogers Ave/Hawthorn Rd (Brighton East),-37.9111,145.0175,1,64,POINT (-37.911078 145.017531),
TRAM,718,19001,66-Union St/Hawthorn Rd (Brighton East),-37.9085,145.018,1,64,POINT (-37.90851696 145.01796408),
TRAM,719,19002,65-Davey Ave/Hawthorn Rd (Brighton East),-37.9064,145.0183,1,64,POINT (-37.90637001 145.01832912),
TRAM,720,19003,64-Taylor St/Hawthorn Rd (Brighton East),-37.9038,145.0188,1,64,POINT (-37.90378197 145.01880792),
TRAM,721,19004,63-North Rd/Hawthorn Rd (Brighton East),-37.9012,145.0193,1,64,POINT (-37.901196 145.01933208),
TRAM,722,19005,62-Gardenvale Rd/Hawthorn Rd (Caulfield South),-37.899,145.0198,1,64,POINT (-37.89896904 145.01980116),
TRAM,723,19006,61-Stone St/Hawthorn Rd (Caulfield South),-37.8966,145.0203,1,64,POINT (-37.896552 145.02025296),
TRAM,724,19007,60-Dover St/Hawthorn Rd (Caulfield South),-37.8949,145.0205,1,64,POINT (-37.89488097 145.02054816),
TRAM,725,19008,59-Princes Park/Hawthorn Rd (Caulfield South),-37.893,145.0209,1,64,POINT (-37.89304002 145.02090384),
TRAM,726,19009,58-Sycamore St/Hawthorn Rd (Caulfield South),-37.8896,145.0216,1,64,POINT (-37.88960796 145.02155292),
TRAM,727,19010,57-Glenhuntly Rd/Hawthorn Rd (Caulfield),-37.8867,145.0221,1,64,POINT (-37.886661 145.02209796),
TRAM,728,19011,56-Briggs St/Hawthorn Rd (Caulfield),-37.8848,145.0224,1,64,POINT (-37.88483796 145.02244284),
TRAM,729,19012,55-Sylverly Gr/Hawthorn Rd (Caulfield North),-37.8824,145.0229,1,64,POINT (-37.882449 145.02291588),
TRAM,730,19013,54-Glen Eira Rd/Hawthorn Rd (Caulfield North),-37.8799,145.0234,1,64,POINT (-37.87993404 145.02340404),
TRAM,731,19014,53-Northcote Ave/Hawthorn Rd (Caulfield North),-37.8772,145.0239,1,64,POINT (-37.87721199 145.02391992),
TRAM,732,19015,52-Halstead St/Hawthorn Rd (Caulfield North),-37.8749,145.0244,1,64,POINT (-37.87493904 145.02435588),
TRAM,733,19016,51-Balaclava Rd/Hawthorn Rd (Caulfield North),-37.8724,145.0248,1,"64,16",POINT (-37.872441 145.02481992),
TRAM,734,19017,50-Inkerman Rd/Hawthorn Rd (Caulfield North),-37.8695,145.0254,1,"64,16",POINT (-37.86951402 145.02540996),
TRAM,735,19018,49-Arthur St/Hawthorn Rd (Caulfield North),-37.8677,145.0258,1,"64,16",POINT (-37.86768999 145.02575412),
TRAM,736,19019,48-Hawthorn Rd/Dandenong Rd (Caulfield North),-37.8654,145.0258,1,64,POINT (-37.86542802 145.02576888),
TRAM,737,19023,44-Bailey Ave/Dandenong Rd (Armadale),-37.8646,145.0238,1,64,POINT (-37.86455799 145.02383712),
TRAM,738,19024,43-Egerton Rd/Dandenong Rd (Armadale),-37.8638,145.022,1,64,POINT (-37.86378903 145.02205008),
TRAM,739,19025,42-Kooyong Rd/Dandenong Rd (Armadale),-37.8626,145.0192,1,64,POINT (-37.86256998 145.01921904),
TRAM,740,19026,41-Cantala Ave/Dandenong Rd (Armadale),-37.8619,145.0177,1,64,POINT (-37.86192297 145.01773512),
TRAM,741,19027,40-Wattletree Rd/Dandenong Rd (Armadale),-37.8608,145.0152,1,"64,5",POINT (-37.86082497 145.015173),
TRAM,742,19028,38-Orrong Rd/Dandenong Rd (Prahran),-37.8603,145.0111,1,"64,5",POINT (-37.86027003 145.01111904),
TRAM,743,19029,37-Lansdowne Rd/Dandenong Rd (St Kilda East),-37.8598,145.0075,1,"64,5",POINT (-37.85980401 145.00752804),
TRAM,744,19030,36-Closeburn Ave/Dandenong Rd (St Kilda East),-37.8594,145.0046,1,"64,5",POINT (-37.85939496 145.00464084),
TRAM,745,19031,35-Williams Rd/Dandenong Rd (Prahran),-37.8591,145.0021,1,"64,5",POINT (-37.85906304 145.00207008),
TRAM,746,19032,34-The Avenue/Dandenong Rd (Windsor),-37.8584,144.9972,1,"64,5",POINT (-37.85841297 144.99723384),
TRAM,747,19033,33-Hornby St/Dandenong Rd (Windsor),-37.8582,144.9957,1,"64,5",POINT (-37.85820597 144.99569412),
TRAM,748,19034,32-Chapel St/Dandenong Rd (Windsor),-37.8575,144.992,1,"64,5",POINT (-37.85749398 144.99199584),
TRAM,749,19035,31-Queens Way/Queens Way (Windsor),-37.8562,144.9874,1,"64,5",POINT (-37.85615397 144.98740584),
TRAM,750,19036,70-Cotham Rd/Burke Rd (Kew),-37.8109,145.0606,1,72,POINT (-37.81087299 145.060596),
TRAM,751,19037,69-Peverill St/Burke Rd (Balwyn),-37.8141,145.0601,1,72,POINT (-37.81410804 145.06006896),
TRAM,752,19038,68-Mont Albert Rd/Burke Rd (Camberwell),-37.8157,145.0598,1,72,POINT (-37.81574298 145.05976512),
TRAM,753,19039,67-Camberwell Girls Grammar/Burke Rd (Canterbury),-37.8185,145.0592,1,72,POINT (-37.81849203 145.05922692),
TRAM,754,19040,66-Canterbury Rd/Burke Rd (Camberwell),-37.8213,145.0587,1,72,POINT (-37.82128698 145.05872184),
TRAM,755,19041,65-Victoria Rd/Burke Rd (Camberwell),-37.8234,145.0583,1,72,POINT (-37.82343402 145.05831288),
TRAM,756,19042,64-Camberwell Station/Burke Rd (Camberwell),-37.826,145.0578,1,72,POINT (-37.82596698 145.057815),
TRAM,757,19043,63-Prospect Hill Rd/Burke Rd (Camberwell),-37.828,145.0574,1,72,POINT (-37.82802402 145.05743196),
TRAM,758,19044,61-Camberwell Junction/Burke Rd (Camberwell),-37.8311,145.0568,1,72,POINT (-37.83108798 145.05684012),
TRAM,759,19045,60-Reserve Rd/Burke Rd (Camberwell),-37.8339,145.0563,1,72,POINT (-37.83389004 145.056312),
TRAM,760,19046,59-Seymour Gr/Burke Rd (Camberwell),-37.8352,145.0561,1,72,POINT (-37.83519297 145.05607404),
TRAM,761,19047,58-Currajong Ave/Burke Rd (Camberwell),-37.8381,145.0555,1,72,POINT (-37.83808602 145.05552),
TRAM,762,19048,57-Pine Ave/Burke Rd (Camberwell),-37.8401,145.0551,1,72,POINT (-37.84006197 145.05513912),
TRAM,763,19049,56-Anderson Rd/Burke Rd (Camberwell),-37.8416,145.0548,1,72,POINT (-37.841589 145.05484896),
TRAM,764,19050,55-Middle Rd/Burke Rd (Camberwell),-37.8437,145.0545,1,72,POINT (-37.84365603 145.05445404),
TRAM,765,19051,54-Toorak Rd/Burke Rd (Camberwell),-37.8456,145.0541,1,72,POINT (-37.84561398 145.05408396),
TRAM,766,19052,53-Howitt St/Burke Rd (Glen Iris),-37.8479,145.0536,1,72,POINT (-37.84787802 145.05362712),
TRAM,767,19053,52-Bickleigh St/Burke Rd (Glen Iris),-37.8499,145.0532,1,72,POINT (-37.84988097 145.05322212),
TRAM,768,19054,51-Gardiner Station/Burke Rd (Glen Iris),-37.853,145.0527,1,72,POINT (-37.85296203 145.05266304),
TRAM,769,19056,50-Glenarm Rd/Malvern Rd (Glen Iris),-37.8544,145.0513,1,72,POINT (-37.85441796 145.05129504),
TRAM,770,19057,49-Belmont Ave/Malvern Rd (Glen Iris),-37.854,145.0484,1,72,POINT (-37.85404599 145.04841792),
TRAM,771,19058,48-Edgar St/Malvern Rd (Glen Iris),-37.8537,145.0458,1,72,POINT (-37.85373198 145.04583492),
TRAM,772,19059,47-Tooronga Rd/Malvern Rd (Glen Iris),-37.8533,145.0423,1,72,POINT (-37.85330403 145.04230008),
TRAM,773,19060,46-Shaftesbury Ave/Malvern Rd (Malvern),-37.8529,145.0388,1,72,POINT (-37.85285898 145.03882284),
TRAM,774,19061,45-Elizabeth St/Malvern Rd (Malvern),-37.8524,145.0355,1,72,POINT (-37.852434 145.035504),
TRAM,775,19062,44-Plant St/Malvern Rd (Malvern),-37.8521,145.0329,1,72,POINT (-37.85208399 145.03288788),
TRAM,776,19063,43-Glenferrie Rd/Malvern Rd (Malvern),-37.8517,145.0302,1,72,POINT (-37.851723 145.03020408),
TRAM,777,19064,42-Lauriston Girls School/Malvern Rd (Armadale),-37.8512,145.0263,1,72,POINT (-37.85119002 145.02633084),
TRAM,778,19065,41-Murray St/Malvern Rd (Malvern),-37.8509,145.0239,1,72,POINT (-37.85087898 145.02391812),
TRAM,779,19066,40-Kooyong Rd/Malvern Rd (Toorak),-37.8506,145.0216,1,72,POINT (-37.85058801 145.02159612),
TRAM,780,19067,39-Densham Rd/Malvern Rd (Toorak),-37.8502,145.0184,1,72,POINT (-37.85015601 145.01842596),
TRAM,781,19068,38-Clendon Rd/Malvern Rd (Toorak),-37.8498,145.0156,1,72,POINT (-37.84979304 145.01561688),
TRAM,782,19069,37-Orrong Rd/Malvern Rd (Toorak),-37.8494,145.0125,1,72,POINT (-37.84938003 145.01246904),
TRAM,783,19070,51-Hawthorn Rd/Glenhuntly Rd (Caulfield),-37.8868,145.0218,1,67,POINT (-37.88680896 145.02176388),
TRAM,784,19071,52-Jasmine St/Glenhuntly Rd (Caulfield),-37.8871,145.0241,1,67,POINT (-37.88711001 145.02412116),
TRAM,785,19072,53-Glenhuntly Tram Depot/Glenhuntly Rd (Caulfield),-37.8875,145.0268,1,67,POINT (-37.88745102 145.02674988),
TRAM,786,19073,54-Bambra Rd/Glenhuntly Rd (Caulfield),-37.8877,145.0287,1,67,POINT (-37.88767296 145.02868884),
TRAM,787,19074,55-Fallon St/Glenhuntly Rd (Caulfield),-37.8879,145.0306,1,67,POINT (-37.88793099 145.03061484),
TRAM,788,19075,56-Kambrook Rd/Glenhuntly Rd (Caulfield),-37.8883,145.0331,1,67,POINT (-37.88825103 145.03308516),
TRAM,789,19076,57-Clarke Ave/Glenhuntly Rd (Caulfield East),-37.8885,145.0351,1,67,POINT (-37.88850204 145.03511412),
TRAM,790,19077,58-Booran Rd/Glenhuntly Rd (Caulfield East),-37.8888,145.0375,1,67,POINT (-37.888794 145.03754016),
TRAM,791,19078,60-Glenhuntly Shops/Glenhuntly Rd (Caulfield East),-37.8891,145.0405,1,67,POINT (-37.88913204 145.04047596),
TRAM,792,19079,61-Glenhuntly Railway Station/Glenhuntly Rd (Caulfield South),-37.8893,145.0418,1,67,POINT (-37.889307 145.04182416),
TRAM,793,19081,62-Grange Rd/Glenhuntly Rd (Caulfield East),-37.8896,145.0446,1,67,POINT (-37.88963298 145.04459004),
TRAM,794,18512,34-Maribyrnong Rd/Ascot Vale Rd (Moonee Ponds),-37.7725,144.924,1,82,POINT (-37.77245199 144.92402388),
TRAM,795,18513,35-Moore St/Maribyrnong Rd (Moonee Ponds),-37.7723,144.9212,1,82,POINT (-37.77234003 144.92123388),
TRAM,796,18514,36-Bayview Tce/Maribyrnong Rd (Moonee Ponds),-37.772,144.9183,1,82,POINT (-37.77202602 144.91825704),
TRAM,797,18515,37-Union Rd/Maribyrnong Rd (Moonee Ponds),-37.7718,144.9163,1,82,POINT (-37.771812 144.91632204),
TRAM,1,18516,38-Ferguson St/Maribyrnong Rd (Ascot Vale),-37.7714,144.9128,1,"82,57",POINT (-37.77141501 144.91275696),
TRAM,2,18517,39-Bowen St/Maribyrnong Rd (Moonee Ponds),-37.771,144.9092,1,"82,57",POINT (-37.77102702 144.90918),
TRAM,3,18518,40-Epsom Rd/Maribyrnong Rd (Ascot Vale),-37.7706,144.9057,1,"82,57",POINT (-37.77063102 144.90567216),
TRAM,4,18519,37-Maribyrnong Rd/Union Rd (Ascot Vale),-37.7719,144.9161,1,57,POINT (-37.77186996 144.91607004),
TRAM,5,18520,36-St Leonards Rd/Union Rd (Ascot Vale),-37.7737,144.9158,1,57,POINT (-37.77370299 144.91577988),
TRAM,6,18521,35-Munro St/Union Rd (Ascot Vale),-37.7761,144.9154,1,57,POINT (-37.77610302 144.91539504),
TRAM,7,18522,34-Burrowes St/Union Rd (Ascot Vale),-37.7786,144.9149,1,57,POINT (-37.77862698 144.914949),
TRAM,8,18524,32-Sandown Rd/Epsom Rd (Ascot Vale),-37.7827,144.9167,1,57,POINT (-37.78266798 144.91667484),
TRAM,9,18525,31-Racing Victoria/400 Epsom Rd (Flemington),-37.7844,144.9182,1,57,POINT (-37.78442496 144.91820412),
TRAM,10,18526,30-Flemington Racecourse/Epsom Rd (Flemington),-37.7859,144.9198,1,57,POINT (-37.78591302 144.91978596),
TRAM,11,18527,29-Flemington Racecourse/Racecourse Rd (Flemington),-37.7874,144.9219,1,57,POINT (-37.78744599 144.92188908),
TRAM,12,18528,28-Smithfield Rd/Racecourse Rd (Flemington),-37.7877,144.9253,1,57,POINT (-37.78774101 144.92534508),
TRAM,13,18529,26-Newmarket Plaza/Racecourse Rd (Kensington),-37.7881,144.9284,1,57,POINT (-37.78807401 144.92838996),
TRAM,14,18530,25-Wellington St/Racecourse Rd (Flemington),-37.7884,144.9305,1,57,POINT (-37.788354 144.93045996),
TRAM,15,18531,24-Collett St/Racecourse Rd (Kensington),-37.7885,144.9335,1,57,POINT (-37.788507 144.93352212),
TRAM,16,18532,23-Stubbs St/Racecourse Rd (Flemington),-37.7887,144.9355,1,57,POINT (-37.78874901 144.93548016),
TRAM,17,18533,22-Boundary Rd/Racecourse Rd (North Melbourne),-37.7892,144.9401,1,57,POINT (-37.789209 144.94014504),
TRAM,18,18536,19-Abbotsford St Interchange/Abbotsford St (North Melbourne),-37.7937,144.9472,1,57,POINT (-37.79372898 144.94716288),
TRAM,19,18537,18-Erskine St/Abbotsford St (North Melbourne),-37.7952,144.9468,1,57,POINT (-37.79524602 144.94680288),
TRAM,20,18538,17-Canning St/Abbotsford St (North Melbourne),-37.7967,144.9465,1,57,POINT (-37.79671896 144.94653504),
TRAM,21,18539,16-Haines St/Abbotsford St (North Melbourne),-37.798,144.9463,1,57,POINT (-37.79796798 144.94631904),
TRAM,22,18540,15-Arden St/Abbotsford St (North Melbourne),-37.8007,144.9458,1,57,POINT (-37.80067203 144.94583484),
TRAM,23,18541,14-Abbotsford St/Queensberry St (North Melbourne),-37.8027,144.9458,1,57,POINT (-37.80266301 144.94580208),
TRAM,24,18543,23-Royal Park/Royal Park (Parkville),-37.7914,144.9493,1,58,POINT (-37.791414 144.94929408),
TRAM,25,18544,24-Elliott Ave/Royal Park (Parkville),-37.7879,144.9496,1,58,POINT (-37.78787799 144.94961916),
TRAM,26,18545,25-State Netball Hockey Centre/Royal Park (Parkville),-37.7844,144.9487,1,58,POINT (-37.78438302 144.94866984),
TRAM,27,18546,26-Melbourne Zoo/Royal Park (Parkville),-37.7824,144.9493,1,58,POINT (-37.78237503 144.94928184),
TRAM,28,18547,27-Royal Park Station/Royal Park (Parkville),-37.7809,144.9509,1,58,POINT (-37.78087203 144.95092488),
TRAM,29,18548,28-Park St/Royal Park (Parkville),-37.7769,144.9495,1,58,POINT (-37.77691698 144.94948992),
TRAM,30,18549,29-Brunswick Rd/Royal Park (Parkville),-37.7758,144.9487,1,58,POINT (-37.77581403 144.94874796),
TRAM,31,18550,30-Union Square Shopping Centre/Grantham St (Brunswick West),-37.7726,144.9493,1,58,POINT (-37.77256197 144.94931496),
TRAM,32,18551,31-Dawson St/Grantham St (Brunswick West),-37.7703,144.9497,1,58,POINT (-37.77029802 144.94974084),
TRAM,33,18552,32-Foden St/Dawson St (Brunswick),-37.7699,144.9474,1,58,POINT (-37.76992299 144.94735584),
TRAM,34,18553,33-Daly St/Dawson St (Brunswick),-37.7696,144.9444,1,58,POINT (-37.76959296 144.94442508),
TRAM,35,18554,34-Smith St/Melville Rd (Brunswick West),-37.7676,144.9431,1,58,POINT (-37.76761404 144.94309488),
TRAM,36,18555,35-Victoria St/Melville Rd (Brunswick West),-37.7649,144.9437,1,58,POINT (-37.76491197 144.94367988),
TRAM,37,18556,36-Hope St/Melville Rd (Brunswick West),-37.7622,144.9442,1,58,POINT (-37.76216202 144.944154),
TRAM,38,18557,37-Albion St/Melville Rd (Brunswick West),-37.7587,144.9448,1,58,POINT (-37.75874004 144.94477104),
TRAM,39,18558,38-Jacobs Reserve/Melville Rd (Brunswick West),-37.7568,144.9452,1,58,POINT (-37.756764 144.94515408),
TRAM,40,18559,39-McGregor Ave/Melville Rd (Brunswick West),-37.7548,144.9456,1,58,POINT (-37.75477896 144.94555008),
TRAM,41,18560,40-Moreland Rd/Melville Rd (Brunswick West),-37.7534,144.9457,1,58,POINT (-37.75342896 144.94565484),
TRAM,42,18561,41-Woodlands Ave/Melville Rd (Pascoe Vale South),-37.7495,144.9464,1,58,POINT (-37.74951198 144.94635396),
TRAM,43,18562,42-Reynard St/Melville Rd (Pascoe Vale South),-37.7466,144.9443,1,58,POINT (-37.74661101 144.944334),
TRAM,44,18563,43-Princes Tce/Melville Rd (Pascoe Vale South),-37.7441,144.9448,1,58,POINT (-37.74412197 144.94476708),
TRAM,45,18564,44-Brearley Pde/Melville Rd (Pascoe Vale South),-37.742,144.9451,1,58,POINT (-37.74196602 144.94513284),
TRAM,46,18566,51-Balwyn Rd/Doncaster Rd (Balwyn North),-37.7946,145.0846,1,48,POINT (-37.79464797 145.08463104),
TRAM,47,18567,50-Dight Ave/Doncaster Rd (Balwyn North),-37.7944,145.0809,1,48,POINT (-37.79437203 145.080936),
TRAM,48,18568,49-Buchanan Ave/Doncaster Rd (Balwyn North),-37.7939,145.0777,1,48,POINT (-37.79394102 145.07772192),
TRAM,49,18569,48-Osburn Ave/Doncaster Rd (Balwyn North),-37.7934,145.0746,1,48,POINT (-37.793412 145.07456688),
TRAM,50,18570,47-North Balwyn Shopping Centre/Doncaster Rd (Balwyn North),-37.7927,145.0707,1,48,POINT (-37.79272701 145.07072388),
TRAM,51,18571,46-Wattle Ave/Doncaster Rd (Balwyn North),-37.793,145.0674,1,48,POINT (-37.79300601 145.06740108),
TRAM,52,18573,26-Ferrars St/Park St (South Melbourne),-37.8366,144.9564,1,1,POINT (-37.83663198 144.95640516),
TRAM,53,18574,43-Kew High School/High St (Kew East),-37.7947,145.0613,1,48,POINT (-37.79469999 145.06134912),
TRAM,54,18575,42-Woodlands Ave/High St (Kew East),-37.7963,145.0577,1,48,POINT (-37.79632404 145.05767208),
TRAM,55,18576,41-Station St/High St (Kew East),-37.798,145.0539,1,48,POINT (-37.797966 145.053927),
TRAM,56,18577,40-Harp Village/High St (Kew East),-37.7987,145.0522,1,48,POINT (-37.79872101 145.05219216),
TRAM,57,18578,39-Harp Rd/High St (Kew East),-37.7996,145.0503,1,48,POINT (-37.79956404 145.050273),
TRAM,58,18579,38-Victoria Park/High St (Kew East),-37.8013,145.0462,1,48,POINT (-37.80131598 145.04617188),
TRAM,59,18580,37-Kew Cemetery/High St (Kew),-37.8026,145.0427,1,48,POINT (-37.80258201 145.04265216),
TRAM,60,18581,36-Gladstone St/High St (Kew),-37.8035,145.04,1,48,POINT (-37.80353898 145.04001408),
TRAM,61,18582,35-Charles St/High St (Kew),-37.805,145.036,1,48,POINT (-37.80501201 145.03597704),
TRAM,62,18583,34-Union St/High St (Kew),-37.8056,145.0342,1,48,POINT (-37.80564003 145.03416588),
TRAM,63,18584,33-Kew Shopping Centre/High St (Kew),-37.8067,145.0313,1,48,POINT (-37.80667404 145.03131108),
TRAM,64,18588,25-Brook St/Church St (Hawthorn),-37.8158,145.021,1,48,POINT (-37.81575603 145.02098196),
TRAM,65,18589,24-Hill St/Church St (Hawthorn),-37.818,145.0188,1,48,POINT (-37.81797102 145.01875284),
TRAM,66,18591,65-Victoria St/Church St (Richmond),-37.8107,145.0006,1,78,POINT (-37.81072602 145.00062396),
TRAM,67,18592,64-Elizabeth St/Church St (Richmond),-37.8126,145.0002,1,78,POINT (-37.81259199 145.00016496),
TRAM,68,18593,63-Tweedie Pl/Church St (Richmond),-37.8143,144.9999,1,78,POINT (-37.81431801 144.99987984),
TRAM,69,18594,62-Highett St/Church St (Richmond),-37.816,144.9996,1,78,POINT (-37.81596204 144.99957384),
TRAM,70,18595,61-Bridge Rd/Church St (Richmond),-37.8187,144.9991,1,78,POINT (-37.818729 144.99907884),
TRAM,71,18596,60-Abinger St/Church St (Richmond),-37.8203,144.9988,1,78,POINT (-37.82030202 144.99880992),
TRAM,72,18597,59-St Ignatius Church/Church St (Richmond),-37.8218,144.9985,1,78,POINT (-37.82183796 144.998541),
TRAM,73,18598,58-Gipps St/Church St (Richmond),-37.8241,144.9982,1,78,POINT (-37.82405799 144.998163),
TRAM,74,18599,57-Swan St/Church St (Richmond),-37.8258,144.9978,1,78,POINT (-37.82578203 144.997821),
TRAM,75,18601,55-Adelaide St/Church St (Cremorne),-37.829,144.9973,1,78,POINT (-37.82897199 144.99726912),
TRAM,76,18602,54-Cotter St/Church St (Cremorne),-37.8303,144.9972,1,78,POINT (-37.83033099 144.99718704),
TRAM,77,18603,53-Howard St/Church St (Richmond),-37.8327,144.9968,1,78,POINT (-37.83266802 144.99679392),
TRAM,78,18605,51-Malcolm St/Chapel St (South Yarra),-37.8364,144.9963,1,78,POINT (-37.83636396 144.99634212),
TRAM,79,18606,50-Toorak Rd/Chapel St (South Yarra),-37.8396,144.9955,1,78,POINT (-37.83964797 144.99550296),
TRAM,80,18607,49-Palermo St/Chapel St (South Yarra),-37.8416,144.9953,1,78,POINT (-37.84157199 144.99528012),
TRAM,81,18608,48-Cliff St/Chapel St (South Yarra),-37.8438,144.9947,1,78,POINT (-37.84383297 144.99465084),
TRAM,82,18609,47-Commercial Rd/Chapel St (Prahran),-37.847,144.994,1,78,POINT (-37.84697604 144.994032),
TRAM,83,18610,46-Chatham St/Chapel St (Prahran),-37.8491,144.9937,1,78,POINT (-37.84910598 144.99367812),
TRAM,84,18611,45-High St/Chapel St (Prahran),-37.852,144.9933,1,78,POINT (-37.85195601 144.99328284),
TRAM,85,18612,44-Duke St/Chapel St (Windsor),-37.8541,144.9928,1,78,POINT (-37.85410197 144.99282708),
TRAM,86,18613,43-Windsor Railway Station/Chapel St (Windsor),-37.8562,144.9925,1,78,POINT (-37.85624001 144.99245088),
TRAM,87,18614,42-Dandenong Rd/Chapel St (St Kilda East),-37.8579,144.9922,1,78,POINT (-37.85792103 144.99215496),
TRAM,88,18615,41-St Michaels Grammar School/Chapel St (St Kilda),-37.8595,144.9919,1,78,POINT (-37.85952897 144.99187308),
TRAM,89,18616,40-Alma Rd/Chapel St (St Kilda East),-37.8616,144.9915,1,78,POINT (-37.86157701 144.99150984),
